종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"015890","태경산업","KOSPI",,"5060","-50","-0.98","5070","5120","5040","48816","246967045","147897475000","29228750"
"006890","태경케미컬","KOSPI",,"9290","-160","-1.69","9340","9490","9190","20943","194378680","107764000000","11600000"
"023160","태광","KOSDAQ","우량기업부","24550","-650","-2.58","25200","25200","24050","348732","8517018000","650575000000","26500000"
"003240","태광산업","KOSPI",,"850000","-16000","-1.85","861000","869000","847000","708","605187000","946390000000","1113400"
"011280","태림포장","KOSPI",,"1892","-23","-1.20","1912","1916","1890","69785","132625410","133964838480","70805940"
"323280","태성","KOSDAQ","중견기업부","26600","300","1.14","26300","27050","25450","211775","5542598250","811319418000","30500730"
"053620","태양","KOSDAQ","우량기업부","6470","-70","-1.07","6540","6540","6450","2258","14596950","55642000000","8600000"
"052960","태양3C","KONEX","일반기업부","3600","100","2.86","3400","3600","3400","2","7000","17593480800","4887078"
"004100","태양금속","KOSPI",,"2070","0","0.00","2060","2075","2025","153025","312764356","75969000000","36700000"
"004105","태양금속우","KOSPI",,"2965","-55","-1.82","3030","3030","2950","13958","41512395","9784500000","3300000"
"116100","태양기계","KONEX","일반기업부","535","-5","-0.93","549","549","530","8997","4805520","3980392510","7439986"
"009410","태영건설","KOSPI",,"1589","-25","-1.55","1614","1614","1577","181145","287348650","472825590559","297561731"
"009415","태영건설우","KOSPI",,"5060","-70","-1.36","5130","5130","5060","342","1740070","3288868440","649974"
"044490","태웅","KOSDAQ","우량기업부","31000","100","0.32","31000","31350","30350","103425","3184315200","620228811000","20007381"
"124560","태웅로직스","KOSDAQ","우량기업부","3005","-65","-2.12","3070","3080","3000","323048","975500003","119361337555","39720911"
"001420","태원물산","KOSPI",,"3320","-5","-0.15","3325","3325","3305","917","3033780","25232000000","7600000"
"191420","테고사이언스","KOSDAQ","벤처기업부","18290","210","1.16","17950","18490","17500","12518","224107540","148310573860","8108834"
"073640","테라사이언스","KOSDAQ","관리종목(소속부없음)","654","0","0.00","0","0","0","0","0","69571715580","106378770"
"066700","테라젠이텍스","KOSDAQ","벤처기업부","2735","-85","-3.01","2810","2810","2715","76778","211433195","101611748360","37152376"
"095610","테스","KOSDAQ","우량기업부","42000","-1850","-4.22","42800","43900","40850","560488","23451999800","830265492000","19768226"
"055490","테이팩스","KOSPI",,"14020","-480","-3.31","14500","14500","14010","11132","157357280","66870493000","4769650"
"308700","테크엔","KONEX","일반기업부","199","0","0.00","0","0","0","0","0","1472600000","7400000"
"064520","테크엘","KOSDAQ","중견기업부","1975","-19","-0.95","1970","2010","1880","45165","87709882","44143347450","22351062"
"089030","테크윙","KOSDAQ","중견기업부","59500","500","0.85","57000","59800","56700","1072111","62926480100","2222541877500","37353645"
"258050","테크트랜스","KONEX","일반기업부","899","21","2.39","899","899","800","3502","3136613","9846880951","10953149"
"054450","텔레칩스","KOSDAQ","우량기업부","12990","-640","-4.70","13630","13630","12930","71379","935858615","196723586670","15144233"
"078000","텔코웨어","KOSPI",,"15170","-400","-2.57","15460","16180","15100","225450","3516916650","140171968090","9240077"
"200230","텔콘RF제약","KOSDAQ","중견기업부","1173","-37","-3.06","1210","1218","1168","1156791","1369575390","80378104209","68523533"
"214420","토니모리","KOSPI",,"10270","-390","-3.66","10660","10660","10250","154732","1604306890","247042785730","24054799"
"393210","토마토시스템","KOSDAQ","기술성장기업부","6270","-190","-2.94","6420","6440","6230","223352","1404096725","97903190880","15614544"
"475960","토모큐브","KOSDAQ","기술성장기업부","48750","-2650","-5.16","51100","51600","48350","383396","19016919875","646145857500","13254274"
"215480","토박스코리아","KOSDAQ","중견기업부","2280","10","0.44","2270","2342","2255","10412","23784214","20930400000","9180000"
"051360","토비스","KOSDAQ","우량기업부","16200","-520","-3.11","16790","16790","16120","80521","1315883890","260286339600","16067058"
"045340","토탈소프트","KOSDAQ","벤처기업부","8440","-200","-2.31","8540","8590","8300","91481","770009375","72229857600","8558040"
"108230","톱텍","KOSDAQ","우량기업부","4570","-150","-3.18","4720","4770","4510","138726","634848218","173766229650","38023245"
"079970","투비소프트","KOSDAQ","관리종목(소속부없음)","596","0","0.00","0","0","0","0","0","6807796888","11422478"
"199800","툴젠","KOSDAQ","기술성장기업부","37350","-800","-2.10","37950","38350","37100","12256","459314925","320558429250","8582555"
"417790","트루엔","KOSDAQ","벤처기업부","8630","-80","-0.92","8730","8730","8480","40817","348290165","94926979500","10999650"
"290090","트윔","KOSDAQ","벤처기업부","8170","-430","-5.00","8580","8580","8160","13963","115599890","60786989560","7440268"
"026150","특수건설","KOSDAQ","중견기업부","5790","-150","-2.53","5930","5940","5740","82470","478210295","101593256490","17546331"
"464280","티디에스팜","KOSDAQ","중견기업부","9910","-390","-3.79","10250","10280","9910","48145","480718215","54802300000","5530000"
"117730","티로보틱스","KOSDAQ","벤처기업부","11380","-440","-3.72","11830","12060","11310","294972","3430240845","213740184200","18782090"
"033830","티비씨","KOSDAQ","중견기업부","680","-3","-0.44","683","683","672","93874","63505221","68000000000","100000000"
"057680","티사이언티픽","KOSDAQ","벤처기업부","1140","-30","-2.56","1191","1205","1105","532048","610564073","81223291140","71248501"
"204610","티쓰리","KOSDAQ","벤처기업부","1984","-41","-2.02","2000","2020","1973","168388","334512367","122217812480","61601720"
"125020","티씨머티리얼즈","KOSDAQ","중견기업부","4315","-195","-4.32","4510","4510","4285","146338","635788870","147693021725","34227815"
"064760","티씨케이","KOSDAQ GLOBAL","우량기업부","156900","-4800","-2.97","157000","159300","151900","95580","14929001350","1831807500000","11675000"
"246710","티앤알바이오팹","KOSDAQ","기술성장기업부","1925","-130","-6.33","2040","2040","1908","480697","933456052","41477643900","21546828"
"340570","티앤엘","KOSDAQ","우량기업부","49550","-1650","-3.22","51200","51200","49250","42347","2103126250","402742400000","8128000"
"043220","티에스넥스젠","KOSDAQ","관리종목(소속부없음)","171","0","0.00","0","0","0","0","0","27227331873","159224163"
"277880","티에스아이","KOSDAQ","우량기업부","5100","-170","-3.23","5280","5280","5050","90016","459504900","103051864800","20206248"
"131290","티에스이","KOSDAQ","우량기업부","51600","100","0.19","51300","53000","50500","134820","6960939500","570769736400","11061429"
"019180","티에이치엔","KOSPI",,"5980","-240","-3.86","6180","6250","5880","492954","2979645255","107640000000","18000000"
"425420","티에프이","KOSDAQ","우량기업부","41050","-1150","-2.73","41700","41800","40450","115769","4745817350","467190050000","11381000"
"484810","티엑스알로보틱스","KOSDAQ","중견기업부","15440","-560","-3.50","16070","16680","15150","363339","5818763275","238562127600","15450915"
"131100","티엔엔터테인먼트","KOSDAQ","중견기업부","1525","-37","-2.37","1562","1562","1508","32096","49087448","49176254100","32246724"
"356860","티엘비","KOSDAQ","우량기업부","46500","-2500","-5.10","48500","50200","45850","377431","18059859550","457217295000","9832630"
"413300","티엘엔지니어링","KONEX","일반기업부","2465","-205","-7.68","2990","2990","2275","983","2604675","3331484475","1351515"
"363280","티와이홀딩스","KOSPI",,"2785","0","0.00","2790","2790","2700","38168","104183100","140445511380","50429268"
"36328K","티와이홀딩스우","KOSPI",,"5150","-100","-1.90","5170","5170","5080","4575","23381600","6401522100","1243014"
"321550","티움바이오","KOSDAQ","기술성장기업부","5340","-350","-6.15","5690","5690","5300","111342","607235630","144735942060","27104109"
"091810","티웨이항공","KOSPI",,"1828","-15","-0.81","1843","1855","1826","320290","586703898","497522784100","272167825"
"004870","티웨이홀딩스","KOSPI",,"545","-10","-1.80","550","557","545","156695","85959674","61674104230","113163494"
"425040","티이엠씨","KOSDAQ","기술성장기업부","9200","-370","-3.87","9450","9490","9100","244775","2269123785","196227554400","21329082"
"241790","티이엠씨씨엔에스","KOSDAQ","우량기업부","8110","-260","-3.11","8290","8290","8010","54182","439105210","81121361740","10002634"
"022220","티케이지애강","KOSDAQ","중견기업부","810","1","0.12","801","810","792","138920","111161504","41953608990","51794579"
"104480","티케이케미칼","KOSDAQ","우량기업부","1650","-12","-0.72","1650","1658","1625","162824","267401501","149977466100","90895434"
"081150","티플랙스","KOSDAQ","우량기업부","3010","-80","-2.59","3060","3090","2985","135828","409212792","73047890020","24268402"
"130740","티피씨글로벌","KOSDAQ","중견기업부","1981","37","1.90","1941","2135","1938","500635","1012513463","22339101099","11276679"
"217880","틸론","KONEX","일반기업부","2495","-35","-1.38","2405","2525","2315","4062","9828605","26764588550","10727290"
"084730","팅크웨어","KOSDAQ","우량기업부","8860","30","0.34","8840","8940","8730","38106","337085765","98429496640","11109424"
"440110","파두","KOSDAQ","기술성장기업부","21900","-200","-0.90","22100","22400","21150","695385","15168150525","1082773952700","49441733"
"034230","파라다이스","KOSPI",,"21150","-200","-0.94","21450","21600","20950","878527","18682384825","1951961333400","92291316"
"288330","파라택시스코리아","KOSDAQ","관리종목(소속부없음)","1805","-42","-2.27","1855","1905","1785","778326","1416805040","158128584520","87605864"
"033540","파라텍","KOSDAQ","중견기업부","1276","-12","-0.93","1288","1290","1267","207463","264675288","48170356388","37751063"
"388870","파로스아이바이오","KOSDAQ","기술성장기업부","5520","-370","-6.28","5810","6030","5450","156040","870891195","71461544640","12945932"
"043200","파루","KOSDAQ","벤처기업부","1093","-7","-0.64","1110","1130","1067","390418","426172434","45692116295","41804315"
"214450","파마리서치","KOSDAQ GLOBAL","우량기업부","578000","31000","5.67","547000","580000","533000","217880","122833179500","6005216544000","10389648"
"217950","파마리서치바이오","KONEX","일반기업부","35900","-350","-0.97","36250","36350","35100","1051","37603050","150178316000","4183240"
"208340","파멥신","KOSDAQ","관리종목(소속부없음)","2915","0","0.00","0","0","0","0","0","233786229820","80201108"
"005690","파미셀","KOSPI",,"11950","-360","-2.92","12290","12290","11830","939288","11264707785","717202719800","60016964"
"177830","파버나인","KOSDAQ","우량기업부","2940","-80","-2.65","3000","3015","2935","47577","140951000","39672215940","13493951"
"037070","파세코","KOSDAQ","중견기업부","5890","-50","-0.84","5920","5920","5810","59623","348300485","117800000000","20000000"
"150900","파수","KOSDAQ","벤처기업부","4680","-190","-3.90","4870","4870","4665","27807","130813378","54746274960","11697922"
"037030","파워넷","KOSDAQ","우량기업부","3170","-105","-3.21","3310","3310","3075","357124","1124631452","79825361340","25181502"
"047310","파워로직스","KOSDAQ","중견기업부","4050","-130","-3.11","4180","4180","4035","172161","701514416","148273557750","36610755"
"266870","파워풀엑스","KONEX","일반기업부","521","-87","-14.31","698","698","520","1108","586469","3338922280","6408680"
"368770","파이버프로","KOSDAQ","벤처기업부","5970","-230","-3.71","6150","6220","5930","116959","704349160","196139723250","32854225"
"170790","파이오링크","KOSDAQ","우량기업부","8600","-230","-2.60","8800","8830","8530","27115","234734145","57782445400","6718889"
"049120","파인디앤씨","KOSDAQ","벤처기업부","850","-10","-1.16","851","867","850","21747","18535828","45057071150","53008319"
"038950","파인디지털","KOSDAQ","중견기업부","3370","0","0.00","3370","3480","3295","2340","7823870","34410278050","10210765"
"387570","파인메딕스","KOSDAQ","기술성장기업부","9050","-150","-1.63","9180","9300","8900","111071","1012700470","50914395000","5625900"
"441270","파인엠텍","KOSDAQ","중견기업부","10610","-320","-2.93","10920","11090","10450","577034","6182651650","399361174530","37640073"
"106240","파인테크닉스","KOSDAQ","우량기업부","1244","34","2.81","1198","1261","1176","206941","249785940","21147178960","16999340"
"131760","파인텍","KOSDAQ","벤처기업부","906","-26","-2.79","924","930","895","333015","301269422","39349014198","43431583"
"065690","파커스","KOSDAQ","투자주의환기종목(소속부없음)","982","-21","-2.09","1006","1032","980","94659","94664634","13796443042","14049331"
"140860","파크시스템스","KOSDAQ GLOBAL","우량기업부","256000","-9000","-3.40","264000","264000","253500","24555","6317215750","1790816512000","6995377"
"091700","파트론","KOSDAQ GLOBAL","우량기업부","6380","-210","-3.19","6590","6590","6380","138048","891374835","363660000000","57000000"
"202960","판도라티비","KONEX","일반기업부","738","26","3.65","789","789","650","18014","12130289","8793699516","11915582"
"032800","판타지오","KOSDAQ","중견기업부","498","1","0.20","497","506","496","92589","46178529","22886614884","45957058"
"318010","팜스빌","KOSDAQ","중견기업부","3920","-40","-1.01","4000","4000","3850","28616","111495305","31083004960","7929338"
"036580","팜스코","KOSPI",,"2605","-110","-4.05","2695","2695","2575","63565","165975950","95676291515","36727943"
"027710","팜스토리","KOSDAQ","중견기업부","1163","-3","-0.26","1166","1166","1156","146747","170142343","129577505800","111416600"
"004720","팜젠사이언스","KOSPI",,"4390","-40","-0.90","4430","4440","4320","74874","327350600","82499316450","18792555"
"266350","팡스카이","KONEX","일반기업부","398","0","0.00","0","0","0","0","0","4835528860","12149570"
"225590","패션플랫폼","KOSDAQ","우량기업부","877","-10","-1.13","879","887","868","72488","63241001","23360397301","26636713"
"054300","팬스타엔터프라이즈","KOSDAQ","벤처기업부","840","-59","-6.56","896","910","838","2602649","2253351248","97223187600","115741890"
"068050","팬엔터테인먼트","KOSDAQ","중견기업부","2090","-50","-2.34","2125","2135","2075","188928","396318188","57880618840","27694076"
"028670","팬오션","KOSPI",,"3905","-50","-1.26","3940","3950","3865","1189288","4632654675","2087493944360","534569512"
"222110","팬젠","KOSDAQ","기술성장기업부","6020","-60","-0.99","6080","6140","5930","13040","77957310","81235065940","13494197"
"271830","팸텍","KOSDAQ","벤처기업부","1805","-40","-2.17","1840","1844","1804","73267","133066117","53229814610","29490202"
"010820","퍼스텍","KOSPI",,"4390","-90","-2.01","4520","4520","4370","602590","2670283776","214108807820","48771938"
"016800","퍼시스","KOSPI",,"45500","500","1.11","44300","46200","44300","407","18443600","523250000000","11500000"
"263750","펄어비스","KOSDAQ GLOBAL","우량기업부","35650","-1050","-2.86","36500","36650","35500","201501","7253435725","2290436030750","64247855"
"251970","펌텍코리아","KOSDAQ","우량기업부","59200","-1300","-2.15","60900","61000","58600","58442","3459307000","734080000000","12400000"
"001020","페이퍼코리아","KOSPI",,"726","5","0.69","721","735","716","27869","20221165","129215885238","177983313"
"327610","펨토바이오메드","KONEX","일반기업부","2770","135","5.12","2700","2900","2675","265","725705","23644958220","8536086"
"168360","펨트론","KOSDAQ","우량기업부","20450","-400","-1.92","20050","20700","19500","299705","6064356390","435345407800","21288284"
"087010","펩트론","KOSDAQ","기술성장기업부","277500","-3500","-1.25","277500","283000","272000","111238","30757441750","6470564625000","23317350"
"090080","평화산업","KOSPI",,"970","-18","-1.82","987","994","970","227627","221673313","53255191230","54902259"
"010770","평화홀딩스","KOSPI",,"3770","-100","-2.58","3855","3890","3750","74120","280429224","55138006820","14625466"
"064800","포니링크","KOSDAQ","중견기업부","940","-18","-1.88","958","960","923","267956","249952982","120138860120","127807298"
"119500","포메탈","KOSDAQ","중견기업부","3000","-45","-1.48","3045","3045","2975","85202","254954994","35541696000","11847232"
"389140","포바이포","KOSDAQ","벤처기업부","11810","-690","-5.52","12500","12500","11780","229375","2737221280","131914570350","11169735"
"105760","포스뱅크","KOSDAQ","벤처기업부","5890","-190","-3.13","6070","6070","5880","79141","470475755","57261372550","9721795"
"022100","포스코DX","KOSPI",,"21400","-750","-3.39","22000","22050","21350","224282","4830337575","3253543200600","152034729"
"058430","포스코스틸리온","KOSPI",,"36850","-500","-1.34","37700","37700","36650","7264","268204400","221100000000","6000000"
"009520","포스코엠텍","KOSDAQ GLOBAL","우량기업부","13910","-430","-3.00","14310","14370","13750","477239","6628588385","579249998730","41642703"
"047050","포스코인터내셔널","KOSPI",,"48850","-1750","-3.46","49950","49950","48450","476518","23329584875","8593828193800","175922788"
"003670","포스코퓨처엠","KOSPI",,"141300","-4600","-3.15","143200","143300","140800","249569","35383091550","12568100886000","88946220"
"189690","포시에스","KOSDAQ","벤처기업부","2160","-55","-2.48","2200","2215","2160","149527","325249253","59015453040","27321969"
"318020","포인트모바일","KOSDAQ","벤처기업부","4555","-145","-3.09","4745","4745","4555","11928","54966864","57676648960","12662272"
"256630","포인트엔지니어링","KOSDAQ","벤처기업부","1137","-15","-1.30","1153","1161","1135","11322","12930799","65942670864","57997072"
"331380","포커스에이아이","KOSDAQ","투자주의환기종목(소속부없음)","2250","-5","-0.22","2240","2250","2130","88298","192575745","54539635500","24239838"
"208710","포톤","KOSDAQ","중견기업부","2860","660","30.00","2200","2860","2150","2994168","8174083023","37695177520","13180132"
"472850","폰드그룹","KOSDAQ","중견기업부","9560","-290","-2.94","9800","9810","9390","81919","777420300","309207999480","32343933"
"039980","폴라리스AI","KOSDAQ","중견기업부","2530","-75","-2.88","2605","2605","2505","1911948","4865190811","184130303280","72778776"
"041910","폴라리스AI파마","KOSDAQ","중견기업부","6950","-710","-9.27","7600","7600","6920","788060","5658408565","93836168650","13501607"
"234100","폴라리스세원","KOSDAQ","우량기업부","1190","-34","-2.78","1225","1225","1171","470733","559577155","83502956880","70170552"
"041020","폴라리스오피스","KOSDAQ","벤처기업부","5430","-160","-2.86","5580","5630","5400","576202","3150510935","270009454140","49725498"
"114630","폴라리스우노","KOSDAQ","우량기업부","493","-3","-0.60","493","495","489","72307","35461325","43358141164","87947548"
"290720","푸드나무","KOSDAQ","투자주의환기종목(소속부없음)","2035","-35","-1.69","2070","2140","2005","23687","47986460","59797038290","29384294"
"005670","푸드웰","KOSDAQ","우량기업부","7350","-70","-0.94","7380","7400","7270","39283","287613970","73500000000","10000000"
"094940","푸른기술","KOSDAQ","벤처기업부","8260","20","0.24","8210","8410","8160","165450","1366972710","69065048360","8361386"
"057880","푸른소나무","KOSDAQ","관리종목(소속부없음)","8790","0","0.00","0","0","0","0","0","216061434720","24580368"
"007330","푸른저축은행","KOSDAQ","우량기업부","10110","100","1.00","10010","10990","9930","329805","3436155060","152487108000","15082800"
"017810","풀무원","KOSPI",,"14110","-180","-1.26","14200","14370","13910","178422","2517837760","537880847620","38120542"
"093380","풍강","KOSDAQ","중견기업부","2935","-15","-0.51","2915","2940","2915","5511","16138940","28995783655","9879313"
"023900","풍국주정","KOSDAQ","우량기업부","9120","0","0.00","9110","9120","9000","12010","108736740","114912000000","12600000"
"103140","풍산","KOSPI",,"123200","-5700","-4.42","130100","130300","122400","241230","30151591800","3452591049600","28024278"
"005810","풍산홀딩스","KOSPI",,"40000","-1050","-2.56","41500","41500","39750","23125","930069150","576691680000","14417292"
"371950","풍원정밀","KOSDAQ","기술성장기업부","10360","-190","-1.80","10550","10550","10170","38758","397234520","234783997280","22662548"
"370090","퓨런티어","KOSDAQ","기술성장기업부","13110","-340","-2.53","13390","13390","12980","47761","626692080","112180041300","8556830"
"445180","퓨릿","KOSDAQ","중견기업부","7350","-330","-4.30","7620","7620","7300","110969","820455275","126340531800","17189188"
"151910","퓨처코어","KOSDAQ","관리종목(소속부없음)","640","0","0.00","0","0","0","0","0","121645902080","190071722"
"341170","퓨쳐메디신","KONEX","일반기업부","1310","-39","-2.89","1310","1310","1211","370","472535","13798498550","10533205"
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","17590","-30","-0.17","17400","17810","17300","203850","3566265660","388776906450","22102155"
"035200","프럼파스트","KOSDAQ","벤처기업부","3740","-80","-2.09","3820","3820","3700","52144","194601720","36392406600","9730590"
"334970","프레스티지바이오로직스","KOSDAQ","기술성장기업부","3420","-90","-2.56","3510","3515","3385","135132","461407750","265914018540","77752637"
"950210","프레스티지바이오파마","KOSPI",,"13410","-280","-2.05","13670","13670","13200","107293","1437908380","805889438550","60096155"
"321260","프로이천","KOSDAQ","벤처기업부","2070","-125","-5.69","2195","2195","2070","482428","1016961058","58357613880","28192084"
"296160","프로젠","KONEX","일반기업부","6000","130","2.21","5810","6050","5770","9574","56143990","92250474000","15375079"
"053610","프로텍","KOSDAQ","우량기업부","30050","-1050","-3.38","31200","31200","29800","29663","897975775","330550000000","11000000"
"468530","프로티나","KOSDAQ","기술성장기업부","41400","-1350","-3.16","42750","47000","40900","776573","34156404275","450100427400","10871991"
"303360","프로티아","KOSDAQ","기술성장기업부","4650","-115","-2.41","4885","4885","4515","72159","332945825","59879049750","12877215"
"377220","프롬바이오","KOSDAQ","기술성장기업부","1605","-39","-2.37","1630","1644","1596","149636","241141645","45437550000","28310000"
"335810","프리시젼바이오","KOSDAQ","기술성장기업부","3200","50","1.59","3150","3300","3120","40032","127050016","37166483200","11614526"
"053160","프리엠스","KOSDAQ","중견기업부","7850","150","1.95","7700","7850","7480","26202","200431870","47100000000","6000000"
"405000","플라즈맵","KOSDAQ","관리종목(소속부없음)","8700","450","5.45","8550","9180","8130","59763","527043450","33394462800","3838444"
"041590","플래스크","KOSDAQ","관리종목(소속부없음)","2370","0","0.00","0","0","0","0","0","116064014460","48972158"
"367000","플래티어","KOSDAQ","벤처기업부","4585","-150","-3.17","4735","4735","4515","2868","13169215","38459929095","8388207"
"075130","플랜티넷","KOSDAQ","벤처기업부","2830","5","0.18","2825","2850","2750","71598","199667034","47041165600","16622320"
"222670","플럼라인생명과학","KONEX","일반기업부","5930","-60","-1.00","5990","5990","5810","260","1522510","21925902220","3697454"
"009810","플레이그램","KOSPI",,"324","-3","-0.92","327","327","321","143886","46509537","49211550000","151887500"
"237820","플레이디","KOSDAQ","중견기업부","5220","-80","-1.51","5260","5300","5140","82697","429730300","66957670800","12827140"
"023770","플레이위드","KOSDAQ","중견기업부","5640","-70","-1.23","5660","6070","5600","163436","946614370","49444864800","8766820"
"019570","플루토스","KOSDAQ","중견기업부","297","-5","-1.66","300","302","295","232026","68968127","19931682474","67110042"
"300080","플리토","KOSDAQ","기술성장기업부","10200","-520","-4.85","10770","10770","10160","135799","1401270560","168355600200","16505451"
"033790","피노","KOSDAQ","중견기업부","3810","-200","-4.99","4010","4010","3800","269116","1039102866","259222193010","68037321"
"032580","피델릭스","KOSDAQ","중견기업부","1250","-31","-2.42","1284","1315","1249","922069","1169815984","41415080000","33132064"
"051380","피씨디렉트","KOSDAQ","중견기업부","2320","-60","-2.52","2370","2400","2305","144277","336114575","35588967040","15340072"
"241820","피씨엘","KOSDAQ","관리종목(소속부없음)","302","0","0.00","0","0","0","0","0","17869934034","59171967"
"452450","피아이이","KOSDAQ","벤처기업부","7880","-410","-4.95","8160","8280","7850","446463","3573846545","282722580000","35878500"
"237750","피앤씨테크","KOSDAQ","벤처기업부","4200","-195","-4.44","4350","4390","4130","59587","250802849","27285720000","6496600"
"460940","피앤에스로보틱스","KOSDAQ","기술성장기업부","14500","-820","-5.35","15400","15760","14250","120141","1788885605","93840230000","6471740"
"319660","피에스케이","KOSDAQ GLOBAL","우량기업부","31250","-1150","-3.55","31600","32100","30550","536646","16788878725","905209812500","28966714"
"031980","피에스케이홀딩스","KOSDAQ","우량기업부","45000","-2650","-5.56","46250","47250","44350","426983","19415534625","970307775000","21562395"
"002230","피에스텍","KOSDAQ","중견기업부","4190","-75","-1.76","4265","4270","4175","11266","47366645","80757305800","19273820"
"043370","피에이치에이","KOSDAQ","우량기업부","11090","10","0.09","11120","11180","10920","26138","288172410","232890000000","21000000"
"239890","피엔에이치테크","KOSDAQ","기술성장기업부","5770","-370","-6.03","6210","6210","5740","146206","858127345","57329306350","9935755"
"347740","피엔케이피부임상연구센타","KOSDAQ","벤처기업부","2780","-40","-1.42","2815","2825","2740","95708","265404465","83429401280","30010576"
"137400","피엔티","KOSDAQ GLOBAL","우량기업부","35100","-1750","-4.75","36400","36600","35050","149516","5300959725","833382318600","23743086"
"257370","피엔티엠에스","KOSDAQ","벤처기업부","3395","5","0.15","3450","3600","3000","210543","715294150","42454003095","12504861"
"147760","피엠티","KOSDAQ","벤처기업부","2740","-150","-5.19","2855","2860","2735","21866","60506290","29646432840","10819866"
"128660","피제이메탈","KOSDAQ","중견기업부","2840","0","0.00","2830","2840","2805","30290","85220230","70441567960","24803369"
"006140","피제이전자","KOSDAQ","우량기업부","5160","-70","-1.34","5230","5230","5100","26696","137045615","77400000000","15000000"
"376180","피코그램","KOSDAQ","벤처기업부","3055","-85","-2.71","3155","3155","3010","153630","470073744","56703971090","18561038"
"304840","피플바이오","KOSDAQ","투자주의환기종목(소속부없음)","1601","-29","-1.78","1630","1653","1597","60747","97950877","33986525911","21228311"
"087600","픽셀플러스","KOSDAQ","벤처기업부","6430","0","0.00","6470","6470","6280","3523","22403680","52510967940","8166558"
"291810","핀텔","KOSDAQ","기술성장기업부","2240","-5","-0.22","2245","2260","2225","22048","49293580","25465914880","11368712"
"378340","필에너지","KOSDAQ","벤처기업부","12840","-480","-3.60","13250","13250","12730","57306","739255350","274492004880","21377882"
"161580","필옵틱스","KOSDAQ","중견기업부","34800","-1900","-5.18","36200","36550","34400","308440","10860456300","814276395600","23398747"
"347770","핌스","KOSDAQ","중견기업부","2015","-50","-2.42","2065","2070","1963","64868","129816959","46056939630","22857042"
"163730","핑거","KOSDAQ","벤처기업부","11890","-530","-4.27","12360","12360","11770","168885","2018832685","111844093520","9406568"
"417180","핑거스토리","KOSDAQ","중견기업부","2255","-95","-4.04","2350","2350","2250","191845","437258702","39572144865","17548623"
"446750","하나26호스팩","KOSDAQ","관리종목(소속부없음)","2110","0","0.00","2110","2115","2105","112070","236455535","12723300000","6030000"
"448370","하나27호스팩","KOSDAQ","SPAC(소속부없음)","2105","-5","-0.24","2110","2110","2100","79616","167901586","11830100000","5620000"
"454750","하나28호스팩","KOSDAQ","SPAC(소속부없음)","2215","5","0.23","2195","2235","2175","116637","257594330","15952430000","7202000"
"454640","하나29호스팩","KOSDAQ","SPAC(소속부없음)","2095","0","0.00","2100","2100","2085","3032","6321955","11315095000","5401000"
"469880","하나30호스팩","KOSDAQ","SPAC(소속부없음)","2050","-10","-0.49","2060","2070","2050","39356","80912265","14975250000","7305000"
"469900","하나31호스팩","KOSDAQ","SPAC(소속부없음)","2045","-5","-0.24","2050","2050","2045","2917","5966740","11462225000","5605000"
"475240","하나32호스팩","KOSDAQ","SPAC(소속부없음)","2100","0","0.00","2095","2115","2095","27172","57332490","6720000000","3200000"
"475250","하나33호스팩","KOSDAQ","SPAC(소속부없음)","2090","-5","-0.24","2085","2090","2080","2258","4698840","7733000000","3700000"
"484130","하나34호스팩","KOSDAQ","SPAC(소속부없음)","2030","-5","-0.25","2035","2035","2025","4177","8488330","9175600000","4520000"
"0041L0","하나35호스팩","KOSDAQ","SPAC(소속부없음)","1998","-1","-0.05","1997","2000","1996","10441","20846636","12047940000","6030000"
"086790","하나금융지주","KOSPI",,"87100","-1800","-2.02","89100","89100","87000","664147","58252836050","24799450731900","284723889"
"299030","하나기술","KOSDAQ","벤처기업부","24900","-1450","-5.50","26300","26300","24600","77796","1946882200","199073259000","7994910"
"067310","하나마이크론","KOSDAQ","중견기업부","21850","400","1.86","21100","22500","20950","1983213","43381908025","1448042085650","66271949"
"166090","하나머티리얼즈","KOSDAQ GLOBAL","우량기업부","39500","-1650","-4.01","40200","40750","38800","295659","11748069825","781218123000","19777674"
"293480","하나제약","KOSPI",,"11980","-200","-1.64","12180","12180","11970","13387","160723965","212919893080","17772946"
"039130","하나투어","KOSPI",,"49600","-500","-1.00","50000","50200","49200","112238","5563758600","768300627200","15489932"
"136480","하림","KOSDAQ","중견기업부","2985","-5","-0.17","2990","2995","2960","369048","1096937498","317035960470","106209702"
"003380","하림지주","KOSDAQ GLOBAL","우량기업부","7460","-160","-2.10","7570","7630","7410","270369","2021141485","835561932660","112005621"
"450330","하스","KOSDAQ","기술성장기업부","6920","-150","-2.12","7070","7080","6920","20248","141286800","56652953560","8186843"
"101670","하이드로리튬","KOSDAQ","투자주의환기종목(소속부없음)","2450","-85","-3.35","2570","2670","2400","2439717","6057470669","132716426500","54169970"
"365590","하이딥","KOSDAQ","기술성장기업부","509","-12","-2.30","521","526","506","94711","48642428","78784605026","154783114"
"149980","하이로닉","KOSDAQ","관리종목(소속부없음)","5090","0","0.00","0","0","0","0","0","94645307670","18594363"
